-6.103700000000000098e-02,-7.890600000000000391e-02,-5.701200000000000018e-02,-6.055399999999999672e-02,-6.667099999999999416e-02,-5.137800000000000006e-02,-5.186099999999999738e-02,-2.835800000000000126e-02,2.524799999999999961e-02,-9.130099999999999327e-02,-5.990999999999999798e-02,-5.459800000000000070e-02,-5.556300000000000128e-02,1.065429999999999988e-01,1.620810000000000028e-01,-4.429500000000000104e-02,-4.864099999999999674e-02,-2.578199999999999936e-02,-6.296899999999999720e-02,-5.009000000000000258e-02,-4.976799999999999974e-02
-6.264699999999999436e-02,-7.890600000000000391e-02,-5.733400000000000302e-02,-5.990999999999999798e-02,-6.248599999999999988e-02,-4.671000000000000152e-02,-5.202199999999999880e-02,-3.415300000000000280e-02,2.074099999999999902e-02,-9.097900000000000431e-02,-6.087599999999999956e-02,-5.105599999999999722e-02,-5.347099999999999770e-02,1.273090000000000055e-01,1.083139999999999936e-01,-4.526100000000000262e-02,-5.057299999999999990e-02,-3.270399999999999696e-02,-6.039300000000000224e-02,-4.831900000000000084e-02,-4.896299999999999958e-02
-6.763700000000000268e-02,-7.793999999999999539e-02,-5.942700000000000066e-02,-6.055399999999999672e-02,-5.846099999999999908e-02,-4.526100000000000262e-02,-4.622699999999999726e-02,-4.155799999999999772e-02,9.471999999999999517e-03,-9.033499999999999863e-02,-6.393400000000000472e-02,-5.298800000000000038e-02,-5.379300000000000054e-02,1.392220000000000124e-01,6.468799999999999550e-02,-4.703199999999999742e-02,-4.944599999999999690e-02,-3.045099999999999890e-02,-6.184200000000000114e-02,-4.992900000000000116e-02,-5.153900000000000148e-02
-7.230499999999999428e-02,-8.180300000000000071e-02,-6.860299999999999732e-02,-5.910499999999999782e-02,-5.765599999999999892e-02,-4.815799999999999942e-02,-4.751500000000000168e-02,-4.960699999999999832e-02,6.252999999999999878e-03,-8.743700000000000083e-02,-6.361200000000000188e-02,-5.250500000000000306e-02,-5.620700000000000002e-02,1.554810000000000081e-01,3.925300000000000317e-02,-4.767500000000000210e-02,-4.912400000000000100e-02,-3.366999999999999854e-02,-6.168099999999999972e-02,-5.314900000000000180e-02,-5.475900000000000212e-02
-7.455900000000000027e-02,-8.132000000000000339e-02,-7.021299999999999764e-02,-6.007099999999999940e-02,-5.524199999999999944e-02,-4.719299999999999884e-02,-4.671000000000000152e-02,-5.282699999999999896e-02,1.350000000000000017e-04,-8.856400000000000383e-02,-6.151999999999999830e-02,-5.314900000000000180e-02,-5.556300000000000128e-02,1.628860000000000030e-01,3.828800000000000259e-02,-5.121699999999999864e-02,-5.121699999999999864e-02,-3.994799999999999740e-02,-5.781700000000000034e-02,-5.314900000000000180e-02,-5.009000000000000258e-02
-8.389599999999999835e-02,-7.890600000000000391e-02,-7.085700000000000331e-02,-5.588499999999999718e-02,-5.363199999999999912e-02,-4.815799999999999942e-02,-5.057299999999999990e-02,-5.990999999999999798e-02,1.350000000000000017e-04,-9.017400000000000415e-02,-6.329100000000000004e-02,-5.459800000000000070e-02,-5.298800000000000038e-02,1.649780000000000135e-01,5.309799999999999937e-02,-4.912400000000000100e-02,-5.137800000000000006e-02,-3.721200000000000202e-02,-6.280800000000000272e-02,-5.282699999999999896e-02,-5.186099999999999738e-02
-9.017400000000000415e-02,-8.196399999999999519e-02,-7.053500000000000048e-02,-5.282699999999999896e-02,-5.524199999999999944e-02,-4.638799999999999868e-02,-4.799699999999999800e-02,-6.795900000000000551e-02,-1.634999999999999952e-03,-8.888600000000000667e-02,-6.570499999999999952e-02,-5.314900000000000180e-02,-5.508099999999999802e-02,1.598269999999999968e-01,7.321999999999999342e-02,-5.282699999999999896e-02,-5.234400000000000164e-02,-3.849999999999999950e-02,-6.200300000000000256e-02,-5.347099999999999770e-02,-4.815799999999999942e-02
-9.854499999999999371e-02,-8.115899999999999503e-02,-6.441700000000000204e-02,-5.298800000000000038e-02,-5.379300000000000054e-02,-4.783599999999999658e-02,-5.170000000000000290e-02,-7.230499999999999428e-02,-2.601000000000000013e-03,-8.727600000000000635e-02,-6.506099999999999384e-02,-5.170000000000000290e-02,-5.314900000000000180e-02,1.461439999999999961e-01,9.801100000000000090e-02,-5.331000000000000322e-02,-5.025099999999999706e-02,-3.624600000000000044e-02,-6.345099999999999352e-02,-5.652900000000000286e-02,-5.170000000000000290e-02
-9.870600000000000207e-02,-8.228599999999999803e-02,-5.701200000000000018e-02,-5.475900000000000212e-02,-5.668999999999999734e-02,-4.848000000000000226e-02,-5.427599999999999786e-02,-7.697400000000000075e-02,-7.431000000000000105e-03,-8.679299999999999515e-02,-6.650999999999999968e-02,-4.671000000000000152e-02,-5.170000000000000290e-02,1.276309999999999945e-01,1.274700000000000000e-01,-5.443699999999999928e-02,-5.137800000000000006e-02,-3.447499999999999870e-02,-6.055399999999999672e-02,-5.685099999999999876e-02,-5.089500000000000274e-02
-1.001549999999999940e-01,-8.260800000000000087e-02,-4.590500000000000136e-02,-5.298800000000000038e-02,-5.878300000000000192e-02,-4.429500000000000104e-02,-5.250500000000000306e-02,-8.293000000000000371e-02,-1.177699999999999927e-02,-8.824200000000000099e-02,-7.053500000000000048e-02,-4.574399999999999994e-02,-5.266599999999999754e-02,1.083139999999999936e-01,1.619200000000000084e-01,-5.910499999999999782e-02,-5.202199999999999880e-02,-3.415300000000000280e-02,-6.023200000000000082e-02,-5.636800000000000144e-02,-5.105599999999999722e-02
-9.677399999999999891e-02,-8.663300000000000167e-02,-3.431399999999999728e-02,-5.234400000000000164e-02,-6.506099999999999384e-02,-4.365100000000000230e-02,-5.250500000000000306e-02,-8.888600000000000667e-02,-1.837700000000000097e-02,-8.615000000000000435e-02,-7.310999999999999444e-02,-4.896299999999999958e-02,-5.347099999999999770e-02,8.899600000000000566e-02,1.907349999999999879e-01,-5.894400000000000334e-02,-5.347099999999999770e-02,-3.592399999999999760e-02,-5.894400000000000334e-02,-5.636800000000000144e-02,-5.749499999999999750e-02
-9.178400000000000447e-02,-9.065700000000000147e-02,-3.012899999999999953e-02,-5.427599999999999786e-02,-6.313000000000000556e-02,-4.284600000000000214e-02,-5.685099999999999876e-02,-9.210599999999999343e-02,-3.141700000000000048e-02,-8.534500000000000419e-02,-7.069599999999999496e-02,-4.912400000000000100e-02,-5.363199999999999912e-02,5.937599999999999822e-02,2.164919999999999900e-01,-5.958800000000000208e-02,-5.282699999999999896e-02,-4.043100000000000166e-02,-5.588499999999999718e-02,-5.701200000000000018e-02,-5.942700000000000066e-02
-8.421800000000000119e-02,-8.904700000000000115e-02,-2.352900000000000130e-02,-5.363199999999999912e-02,-6.602700000000000236e-02,-4.123600000000000182e-02,-5.668999999999999734e-02,-9.274999999999999911e-02,-4.204100000000000198e-02,-8.341300000000000103e-02,-7.214399999999999979e-02,-4.671000000000000152e-02,-5.121699999999999864e-02,3.619499999999999801e-02,2.348429999999999962e-01,-5.701200000000000018e-02,-5.443699999999999928e-02,-4.268500000000000072e-02,-5.733400000000000302e-02,-5.813900000000000318e-02,-6.264699999999999436e-02
-7.938800000000000023e-02,-9.065700000000000147e-02,-2.320699999999999846e-02,-5.668999999999999734e-02,-6.618799999999999684e-02,-4.204100000000000198e-02,-6.087599999999999956e-02,-9.661300000000000443e-02,-5.459800000000000070e-02,-8.566699999999999315e-02,-7.182199999999999696e-02,-4.687100000000000294e-02,-5.137800000000000006e-02,1.494499999999999995e-02,2.435360000000000025e-01,-5.475900000000000212e-02,-5.411500000000000338e-02,-5.475900000000000212e-02,-5.540300000000000086e-02,-5.395400000000000196e-02,-6.264699999999999436e-02
-6.313000000000000556e-02,-9.580800000000000427e-02,-2.594300000000000078e-02,-5.556300000000000128e-02,-6.812000000000000000e-02,-4.075299999999999756e-02,-5.862200000000000050e-02,-9.645199999999999607e-02,-6.506099999999999384e-02,-8.083700000000000607e-02,-6.506099999999999384e-02,-4.703199999999999742e-02,-5.234400000000000164e-02,-5.499000000000000415e-03,2.341989999999999905e-01,-5.234400000000000164e-02,-5.427599999999999786e-02,-6.184200000000000114e-02,-5.459800000000000070e-02,-5.266599999999999754e-02,-6.425599999999999368e-02
-4.864099999999999674e-02,-9.242799999999999627e-02,-3.431399999999999728e-02,-5.331000000000000322e-02,-6.779799999999999716e-02,-4.043100000000000166e-02,-6.457799999999999652e-02,-9.452099999999999391e-02,-7.262699999999999712e-02,-7.987099999999999755e-02,-6.248599999999999988e-02,-4.638799999999999868e-02,-5.282699999999999896e-02,-2.272400000000000114e-02,2.156869999999999898e-01,-5.025099999999999706e-02,-5.170000000000000290e-02,-6.667099999999999416e-02,-5.524199999999999944e-02,-5.250500000000000306e-02,-6.184200000000000114e-02
-3.898299999999999682e-02,-8.985200000000000131e-02,-3.898299999999999682e-02,-5.491999999999999660e-02,-6.828099999999999448e-02,-4.091399999999999898e-02,-6.023200000000000082e-02,-9.596899999999999875e-02,-7.455900000000000027e-02,-8.260800000000000087e-02,-5.636800000000000144e-02,-4.944599999999999690e-02,-5.363199999999999912e-02,-3.978799999999999698e-02,1.937939999999999940e-01,-5.057299999999999990e-02,-5.234400000000000164e-02,-7.423699999999999743e-02,-5.797800000000000176e-02,-5.411500000000000338e-02,-6.103700000000000098e-02
-3.093399999999999969e-02,-9.371599999999999375e-02,-4.654900000000000010e-02,-5.411500000000000338e-02,-6.940799999999999748e-02,-4.123600000000000182e-02,-5.701200000000000018e-02,-1.065939999999999943e-01,-8.148099999999999787e-02,-7.665199999999999791e-02,-5.491999999999999660e-02,-4.944599999999999690e-02,-5.540300000000000086e-02,-5.218300000000000022e-02,1.654609999999999970e-01,-4.896299999999999958e-02,-5.234400000000000164e-02,-7.455900000000000027e-02,-5.749499999999999750e-02,-5.250500000000000306e-02,-5.749499999999999750e-02
-2.207999999999999893e-02,-9.339400000000000479e-02,-5.363199999999999912e-02,-5.427599999999999786e-02,-7.214399999999999979e-02,-4.349000000000000088e-02,-5.749499999999999750e-02,-1.205989999999999979e-01,-8.164200000000000623e-02,-7.858400000000000107e-02,-5.121699999999999864e-02,-5.105599999999999722e-02,-5.556300000000000128e-02,-6.296899999999999720e-02,1.369680000000000064e-01,-5.443699999999999928e-02,-5.298800000000000038e-02,-7.777900000000000091e-02,-5.250500000000000306e-02,-5.218300000000000022e-02,-5.202199999999999880e-02
-1.226000000000000006e-02,-9.242799999999999627e-02,-6.007099999999999940e-02,-5.009000000000000258e-02,-7.697400000000000075e-02,-4.397299999999999820e-02,-5.282699999999999896e-02,-1.415260000000000129e-01,-8.003200000000000591e-02,-7.810100000000000375e-02,-5.073400000000000132e-02,-5.105599999999999722e-02,-5.685099999999999876e-02,-7.133899999999999963e-02,1.134649999999999964e-01,-6.264699999999999436e-02,-5.620700000000000002e-02,-7.423699999999999743e-02,-5.218300000000000022e-02,-5.282699999999999896e-02,-4.767500000000000210e-02
-8.236000000000000265e-03,-8.856400000000000383e-02,-6.715400000000000535e-02,-5.170000000000000290e-02,-7.810100000000000375e-02,-4.381199999999999678e-02,-5.314900000000000180e-02,-1.622929999999999928e-01,-7.504199999999999759e-02,-7.584699999999999775e-02,-4.526100000000000262e-02,-5.170000000000000290e-02,-5.363199999999999912e-02,-7.584699999999999775e-02,8.835199999999999998e-02,-6.538299999999999668e-02,-5.556300000000000128e-02,-7.294899999999999995e-02,-5.202199999999999880e-02,-5.540300000000000086e-02,-4.413399999999999962e-02
-1.796000000000000070e-03,-8.470099999999999851e-02,-7.568600000000000327e-02,-5.057299999999999990e-02,-7.584699999999999775e-02,-4.574399999999999994e-02,-5.266599999999999754e-02,-1.827370000000000105e-01,-7.423699999999999743e-02,-7.568600000000000327e-02,-4.059200000000000308e-02,-4.912400000000000100e-02,-5.041199999999999848e-02,-7.826199999999999823e-02,6.243400000000000338e-02,-7.391499999999999460e-02,-5.620700000000000002e-02,-7.053500000000000048e-02,-5.282699999999999896e-02,-5.604599999999999860e-02,-4.010899999999999882e-02
1.350000000000000017e-04,-7.455900000000000027e-02,-7.713499999999999523e-02,-4.799699999999999800e-02,-7.310999999999999444e-02,-4.606600000000000278e-02,-4.848000000000000226e-02,-1.965810000000000057e-01,-6.989099999999999480e-02,-7.649100000000000343e-02,-3.447499999999999870e-02,-5.041199999999999848e-02,-5.427599999999999786e-02,-7.971000000000000307e-02,3.973600000000000049e-02,-8.019300000000000039e-02,-5.958800000000000208e-02,-6.683200000000000252e-02,-5.379300000000000054e-02,-5.556300000000000128e-02,-3.672899999999999776e-02
2.389000000000000064e-03,-6.828099999999999448e-02,-8.437899999999999567e-02,-4.493899999999999978e-02,-6.860299999999999732e-02,-4.654900000000000010e-02,-4.622699999999999726e-02,-2.059179999999999899e-01,-6.087599999999999956e-02,-7.552499999999999492e-02,-3.270399999999999696e-02,-4.960699999999999832e-02,-5.041199999999999848e-02,-7.922700000000000575e-02,1.542800000000000074e-02,-8.244700000000000639e-02,-5.443699999999999928e-02,-6.489999999999999936e-02,-5.089500000000000274e-02,-5.475900000000000212e-02,-3.688999999999999918e-02
1.745000000000000023e-03,-5.781700000000000034e-02,-8.357399999999999551e-02,-4.864099999999999674e-02,-6.296899999999999720e-02,-4.590500000000000136e-02,-4.526100000000000262e-02,-2.035039999999999905e-01,-5.572400000000000270e-02,-7.230499999999999428e-02,-2.707000000000000031e-02,-4.848000000000000226e-02,-5.057299999999999990e-02,-8.276899999999999535e-02,-8.075000000000000580e-03,-8.582800000000000151e-02,-5.379300000000000054e-02,-6.200300000000000256e-02,-4.944599999999999690e-02,-5.588499999999999718e-02,-3.769499999999999934e-02
-1.796000000000000070e-03,-4.815799999999999942e-02,-8.566699999999999315e-02,-5.073400000000000132e-02,-5.910499999999999782e-02,-4.944599999999999690e-02,-4.590500000000000136e-02,-1.923960000000000115e-01,-4.687100000000000294e-02,-7.423699999999999743e-02,-2.642600000000000157e-02,-4.719299999999999884e-02,-4.815799999999999942e-02,-8.486200000000000687e-02,-3.029000000000000095e-02,-8.598899999999999599e-02,-5.508099999999999802e-02,-5.990999999999999798e-02,-5.250500000000000306e-02,-5.797800000000000176e-02,-4.123600000000000182e-02
-7.108999999999999868e-03,-4.236299999999999788e-02,-8.985200000000000131e-02,-4.654900000000000010e-02,-5.765599999999999892e-02,-5.846099999999999908e-02,-4.493899999999999978e-02,-1.756540000000000046e-01,-3.721200000000000202e-02,-7.343199999999999728e-02,-2.594300000000000078e-02,-4.976799999999999974e-02,-5.009000000000000258e-02,-8.888600000000000667e-02,-5.202199999999999880e-02,-8.872499999999999831e-02,-5.363199999999999912e-02,-5.282699999999999896e-02,-5.186099999999999738e-02,-5.926599999999999924e-02,-4.027000000000000024e-02
-1.821599999999999955e-02,-3.866100000000000092e-02,-9.001299999999999579e-02,-5.089500000000000274e-02,-6.473900000000000488e-02,-6.457799999999999652e-02,-4.300699999999999662e-02,-1.487709999999999866e-01,-2.513800000000000062e-02,-6.973000000000000032e-02,-2.449399999999999841e-02,-5.041199999999999848e-02,-4.831900000000000084e-02,-9.178400000000000447e-02,-7.021299999999999764e-02,-8.679299999999999515e-02,-5.524199999999999944e-02,-5.089500000000000274e-02,-5.218300000000000022e-02,-5.942700000000000066e-02,-4.155799999999999772e-02
-2.900200000000000000e-02,-3.592399999999999760e-02,-9.371599999999999375e-02,-4.574399999999999994e-02,-6.924700000000000299e-02,-7.294899999999999995e-02,-4.654900000000000010e-02,-1.168970000000000009e-01,-2.095299999999999940e-02,-6.908599999999999464e-02,-3.012899999999999953e-02,-4.928500000000000242e-02,-4.671000000000000152e-02,-1.006380000000000052e-01,-8.647199999999999331e-02,-8.486200000000000687e-02,-5.363199999999999912e-02,-4.960699999999999832e-02,-5.331000000000000322e-02,-6.264699999999999436e-02,-4.606600000000000278e-02
-4.204100000000000198e-02,-3.495800000000000296e-02,-1.006380000000000052e-01,-4.654900000000000010e-02,-7.938800000000000023e-02,-8.904700000000000115e-02,-4.831900000000000084e-02,-7.584699999999999775e-02,-2.417300000000000004e-02,-6.699299999999999700e-02,-3.205999999999999822e-02,-4.751500000000000168e-02,-4.928500000000000242e-02,-1.051450000000000023e-01,-9.291099999999999359e-02,-8.421800000000000119e-02,-5.379300000000000054e-02,-4.284600000000000214e-02,-5.475900000000000212e-02,-6.522200000000000220e-02,-4.349000000000000088e-02
-5.636800000000000144e-02,-3.833899999999999808e-02,-1.016039999999999999e-01,-4.719299999999999884e-02,-8.196399999999999519e-02,-9.902800000000000491e-02,-4.976799999999999974e-02,-3.173900000000000332e-02,-2.674800000000000094e-02,-6.522200000000000220e-02,-3.753399999999999792e-02,-4.671000000000000152e-02,-4.880199999999999816e-02,-1.102960000000000051e-01,-1.006380000000000052e-01,-8.293000000000000371e-02,-5.508099999999999802e-02,-3.994799999999999740e-02,-5.475900000000000212e-02,-6.361200000000000188e-02,-4.284600000000000214e-02
-7.053500000000000048e-02,-4.010899999999999882e-02,-1.101359999999999978e-01,-4.397299999999999820e-02,-7.826199999999999823e-02,-1.049839999999999940e-01,-5.202199999999999880e-02,1.092100000000000015e-02,-3.318700000000000122e-02,-6.489999999999999936e-02,-4.204100000000000198e-02,-4.654900000000000010e-02,-5.218300000000000022e-02,-1.111010000000000053e-01,-1.059500000000000025e-01,-8.389599999999999835e-02,-5.556300000000000128e-02,-3.866100000000000092e-02,-5.234400000000000164e-02,-6.023200000000000082e-02,-4.139700000000000324e-02
-7.954899999999999471e-02,-3.978799999999999698e-02,-1.146429999999999949e-01,-4.622699999999999726e-02,-6.506099999999999384e-02,-1.119060000000000055e-01,-5.475900000000000212e-02,3.329700000000000021e-02,-3.882200000000000234e-02,-6.345099999999999352e-02,-4.703199999999999742e-02,-4.735400000000000026e-02,-5.250500000000000306e-02,-1.098139999999999949e-01,-1.128720000000000001e-01,-7.455900000000000027e-02,-5.556300000000000128e-02,-3.833899999999999808e-02,-5.363199999999999912e-02,-5.620700000000000002e-02,-4.381199999999999678e-02
-9.017400000000000415e-02,-4.155799999999999772e-02,-1.183450000000000057e-01,-4.799699999999999800e-02,-4.236299999999999788e-02,-1.119060000000000055e-01,-5.668999999999999734e-02,4.746299999999999825e-02,-4.638799999999999868e-02,-6.393400000000000472e-02,-5.041199999999999848e-02,-4.864099999999999674e-02,-5.170000000000000290e-02,-9.741800000000000459e-02,-1.199550000000000061e-01,-6.715400000000000535e-02,-5.411500000000000338e-02,-3.334800000000000264e-02,-5.186099999999999738e-02,-5.475900000000000212e-02,-4.349000000000000088e-02
-1.001549999999999940e-01,-4.493899999999999978e-02,-1.210819999999999952e-01,-4.542199999999999710e-02,-2.030900000000000066e-02,-1.114229999999999943e-01,-5.749499999999999750e-02,4.537100000000000161e-02,-5.250500000000000306e-02,-6.409499999999999920e-02,-5.411500000000000338e-02,-4.960699999999999832e-02,-5.234400000000000164e-02,-8.115899999999999503e-02,-1.297750000000000015e-01,-5.910499999999999782e-02,-5.604599999999999860e-02,-3.254300000000000248e-02,-5.218300000000000022e-02,-4.992900000000000116e-02,-4.316799999999999804e-02
-1.086870000000000058e-01,-4.558299999999999852e-02,-1.236580000000000040e-01,-4.687100000000000294e-02,-1.796000000000000070e-03,-1.062720000000000053e-01,-5.846099999999999908e-02,3.136499999999999705e-02,-5.781700000000000034e-02,-6.313000000000000556e-02,-5.733400000000000302e-02,-5.395400000000000196e-02,-5.170000000000000290e-02,-6.634900000000000519e-02,-1.371799999999999964e-01,-4.365100000000000230e-02,-5.910499999999999782e-02,-3.608499999999999902e-02,-4.767500000000000210e-02,-4.429500000000000104e-02,-4.735400000000000026e-02
-1.173799999999999982e-01,-4.574399999999999994e-02,-1.273600000000000010e-01,-4.590500000000000136e-02,6.575000000000000115e-03,-1.014430000000000054e-01,-5.685099999999999876e-02,1.430200000000000048e-02,-6.055399999999999672e-02,-6.248599999999999988e-02,-5.926599999999999924e-02,-5.829999999999999766e-02,-5.524199999999999944e-02,-4.831900000000000084e-02,-1.444239999999999968e-01,-3.254300000000000248e-02,-5.459800000000000070e-02,-3.576300000000000312e-02,-4.848000000000000226e-02,-4.171899999999999914e-02,-4.831900000000000084e-02
-1.223700000000000065e-01,-4.799699999999999800e-02,-1.262330000000000119e-01,-5.363199999999999912e-02,5.447999999999999718e-03,-9.194499999999999895e-02,-5.781700000000000034e-02,-7.753000000000000343e-03,-6.618799999999999684e-02,-6.103700000000000098e-02,-6.071499999999999814e-02,-5.685099999999999876e-02,-5.363199999999999912e-02,-3.930499999999999966e-02,-1.547270000000000034e-01,-2.256299999999999972e-02,-5.620700000000000002e-02,-3.978799999999999698e-02,-5.170000000000000290e-02,-4.123600000000000182e-02,-4.654900000000000010e-02
-1.271990000000000065e-01,-4.960699999999999832e-02,-1.254290000000000127e-01,-4.864099999999999674e-02,-3.406000000000000173e-03,-7.777900000000000091e-02,-5.443699999999999928e-02,-2.368999999999999925e-02,-7.407600000000000295e-02,-5.862200000000000050e-02,-5.685099999999999876e-02,-5.652900000000000286e-02,-5.105599999999999722e-02,-3.592399999999999760e-02,-1.611660000000000037e-01,-1.387000000000000038e-02,-5.314900000000000180e-02,-3.994799999999999740e-02,-5.170000000000000290e-02,-3.801700000000000218e-02,-4.799699999999999800e-02
-1.160920000000000007e-01,-5.186099999999999738e-02,-1.151260000000000061e-01,-4.687100000000000294e-02,-1.966499999999999845e-02,-5.910499999999999782e-02,-4.928500000000000242e-02,-3.173900000000000332e-02,-8.373500000000000387e-02,-5.701200000000000018e-02,-5.508099999999999802e-02,-5.974899999999999656e-02,-5.363199999999999912e-02,-3.882200000000000234e-02,-1.685709999999999986e-01,-8.878999999999999740e-03,-5.668999999999999734e-02,-3.946600000000000108e-02,-5.411500000000000338e-02,-4.252399999999999930e-02,-4.896299999999999958e-02
-9.967199999999999671e-02,-5.266599999999999754e-02,-1.056279999999999997e-01,-4.912400000000000100e-02,-4.365100000000000230e-02,-3.527999999999999886e-02,-4.010899999999999882e-02,-3.399200000000000138e-02,-9.001299999999999579e-02,-5.427599999999999786e-02,-5.427599999999999786e-02,-6.007099999999999940e-02,-5.475900000000000212e-02,-4.429500000000000104e-02,-1.659950000000000037e-01,-8.075000000000000580e-03,-4.896299999999999958e-02,-4.397299999999999820e-02,-5.137800000000000006e-02,-4.622699999999999726e-02,-4.848000000000000226e-02
