-4.284600000000000214e-02,-5.910499999999999782e-02,-2.142890000000000073e-01,-7.858400000000000107e-02,1.929200000000000012e-02,7.354199999999999626e-02,-8.260800000000000087e-02,-5.282699999999999896e-02,-5.910499999999999782e-02,-1.867620000000000113e-01,-4.284600000000000214e-02,-6.232499999999999846e-02,-3.189999999999999780e-02,-9.822300000000000475e-02,-2.497699999999999920e-02,-6.554400000000000504e-02,-1.821599999999999955e-02,-6.377299999999999636e-02,-5.105599999999999722e-02,-5.926599999999999924e-02
-4.284600000000000214e-02,-5.797800000000000176e-02,-2.165430000000000132e-01,-6.473900000000000488e-02,1.591100000000000153e-02,7.724499999999999422e-02,-8.518399999999999583e-02,-5.395400000000000196e-02,-5.942700000000000066e-02,-1.497360000000000080e-01,-4.171899999999999914e-02,-6.184200000000000114e-02,-2.674800000000000094e-02,-1.320290000000000075e-01,-2.288499999999999909e-02,-6.377299999999999636e-02,2.170700000000000060e-02,-4.703199999999999742e-02,-5.250500000000000306e-02,-5.604599999999999860e-02
-4.220200000000000340e-02,-5.347099999999999770e-02,-2.136450000000000016e-01,-5.234400000000000164e-02,8.184000000000000302e-03,8.255700000000000538e-02,-8.582800000000000151e-02,-5.668999999999999734e-02,-6.087599999999999956e-02,-1.030520000000000047e-01,-4.461699999999999694e-02,-6.135899999999999688e-02,-2.368999999999999925e-02,-1.622929999999999928e-01,-2.884099999999999858e-02,-6.345099999999999352e-02,6.307799999999999518e-02,-3.688999999999999918e-02,-5.266599999999999754e-02,-4.992900000000000116e-02
-4.332899999999999946e-02,-5.121699999999999864e-02,-1.946499999999999897e-01,-4.188000000000000056e-02,-3.727999999999999977e-03,8.674199999999999966e-02,-8.550599999999999867e-02,-6.071499999999999814e-02,-6.039300000000000224e-02,-4.896299999999999958e-02,-4.349000000000000088e-02,-6.087599999999999956e-02,-2.417300000000000004e-02,-1.907860000000000111e-01,-3.270399999999999696e-02,-6.280800000000000272e-02,9.446899999999999742e-02,-3.544100000000000028e-02,-5.379300000000000054e-02,-5.041199999999999848e-02
-4.220200000000000340e-02,-5.073400000000000132e-02,-1.582679999999999920e-01,-3.495800000000000296e-02,-1.612399999999999944e-02,9.189400000000000346e-02,-8.132000000000000339e-02,-6.232499999999999846e-02,-5.990999999999999798e-02,6.575000000000000115e-03,-4.252399999999999930e-02,-6.039300000000000224e-02,-3.077299999999999827e-02,-2.157380000000000131e-01,-3.012899999999999953e-02,-6.264699999999999436e-02,1.046109999999999957e-01,-4.139700000000000324e-02,-5.620700000000000002e-02,-5.170000000000000290e-02
-3.866100000000000092e-02,-5.073400000000000132e-02,-1.099750000000000033e-01,-3.399200000000000138e-02,-2.529899999999999857e-02,9.076700000000000046e-02,-7.842300000000000659e-02,-6.425599999999999368e-02,-5.797800000000000176e-02,6.018099999999999838e-02,-4.638799999999999868e-02,-6.184200000000000114e-02,-3.930499999999999966e-02,-2.348949999999999927e-01,-3.544100000000000028e-02,-6.457799999999999652e-02,9.865500000000000658e-02,-5.508099999999999802e-02,-5.668999999999999734e-02,-5.508099999999999802e-02
-3.608499999999999902e-02,-5.073400000000000132e-02,-5.459800000000000070e-02,-3.093399999999999969e-02,-4.059200000000000308e-02,8.641999999999999682e-02,-7.294899999999999995e-02,-6.216399999999999704e-02,-5.604599999999999860e-02,1.015520000000000034e-01,-4.413399999999999962e-02,-6.039300000000000224e-02,-4.477799999999999836e-02,-2.464850000000000096e-01,-3.721200000000000202e-02,-6.973000000000000032e-02,6.887400000000000466e-02,-6.699299999999999700e-02,-5.491999999999999660e-02,-5.846099999999999908e-02
-3.431399999999999728e-02,-5.604599999999999860e-02,-5.177000000000000178e-03,-3.544100000000000028e-02,-5.121699999999999864e-02,8.094700000000000506e-02,-6.586599999999999400e-02,-6.361200000000000188e-02,-5.395400000000000196e-02,1.306900000000000006e-01,-4.976799999999999974e-02,-5.862200000000000050e-02,-4.896299999999999958e-02,-2.535680000000000156e-01,-4.316799999999999804e-02,-7.278800000000000547e-02,3.249200000000000005e-02,-7.536400000000000043e-02,-5.379300000000000054e-02,-6.634900000000000519e-02
-3.866100000000000092e-02,-6.168099999999999972e-02,4.215100000000000097e-02,-3.238200000000000106e-02,-6.264699999999999436e-02,7.579600000000000226e-02,-5.524199999999999944e-02,-6.602700000000000236e-02,-5.153900000000000148e-02,1.368070000000000119e-01,-5.073400000000000132e-02,-5.701200000000000018e-02,-4.574399999999999994e-02,-2.529239999999999822e-01,-4.493899999999999978e-02,-7.681300000000000627e-02,-1.338699999999999959e-02,-7.471999999999999476e-02,-5.685099999999999876e-02,-6.683200000000000252e-02
-3.994799999999999740e-02,-6.200300000000000256e-02,7.450800000000000478e-02,-3.029000000000000095e-02,-6.973000000000000032e-02,6.983899999999999830e-02,-4.590500000000000136e-02,-6.586599999999999400e-02,-4.719299999999999884e-02,1.269869999999999888e-01,-5.475900000000000212e-02,-5.829999999999999766e-02,-4.075299999999999756e-02,-2.472900000000000098e-01,-4.542199999999999710e-02,-8.003200000000000591e-02,-5.862200000000000050e-02,-6.554400000000000504e-02,-5.636800000000000144e-02,-7.375400000000000011e-02
-4.751500000000000168e-02,-6.522200000000000220e-02,9.881600000000000106e-02,-2.803599999999999842e-02,-7.890600000000000391e-02,6.146900000000000280e-02,-3.222099999999999964e-02,-6.795900000000000551e-02,-4.815799999999999942e-02,1.021959999999999952e-01,-5.717300000000000160e-02,-5.701200000000000018e-02,-2.948500000000000079e-02,-2.279720000000000080e-01,-4.880199999999999816e-02,-8.196399999999999519e-02,-9.790100000000000191e-02,-4.510000000000000120e-02,-5.604599999999999860e-02,-7.665199999999999791e-02
-5.701200000000000018e-02,-6.377299999999999636e-02,1.033229999999999982e-01,-1.918200000000000113e-02,-8.952999999999999847e-02,5.567300000000000026e-02,-1.982599999999999987e-02,-6.506099999999999384e-02,-4.751500000000000168e-02,7.273699999999999610e-02,-5.958800000000000208e-02,-5.829999999999999766e-02,-1.467500000000000054e-02,-1.996400000000000119e-01,-5.186099999999999738e-02,-8.550599999999999867e-02,-1.271990000000000065e-01,-2.095299999999999940e-02,-5.717300000000000160e-02,-7.745699999999999807e-02
